cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcart,200,61,paymentservice,payment,76,3,3,3,0
1,frontcart,200,61,productcatalogservice,server,66,2,2,2,0
1,frontcart,200,61,recommendationservice,server,69,2,2,2,0
1,frontcart,200,61,redis-cart,-,,1,1,1,0
1,frontcart,200,61,shippingservice,server,75,2,2,2,0
1,frontcart,200,76,adservice,server,101,6,6,2,0
1,frontcart,200,76,checkoutservice,checkout,75,2,2,2,0
1,frontcart,200,76,currencyservice,server,80,2,2,2,0
1,frontcart,200,76,emailservice,email,84,3,3,3,0
1,frontcart,200,76,frontend,cartservice,82,3,3,3,0
1,frontcart,200,76,frontend,server,70,3,3,3,0
1,frontcart,200,76,paymentservice,payment,90,3,3,3,0
1,frontcart,200,76,productcatalogservice,server,65,2,2,2,0
1,frontcart,200,76,recommendationservice,server,70,2,2,2,0
1,frontcart,200,76,redis-cart,-,,1,1,1,0
1,frontcart,200,76,shippingservice,server,75,2,2,2,0
1,frontcart,200,91,adservice,server,80,6,6,6,0
1,frontcart,200,91,checkoutservice,checkout,74,2,2,2,0
1,frontcart,200,91,currencyservice,server,80,2,3,3,0
1,frontcart,200,91,emailservice,email,54,3,3,3,0
1,frontcart,200,91,frontend,cartservice,84,3,3,3,0
1,frontcart,200,91,frontend,server,72,3,3,3,0
1,frontcart,200,91,paymentservice,payment,55,3,3,3,0
1,frontcart,200,91,productcatalogservice,server,67,2,2,2,0
1,frontcart,200,91,recommendationservice,server,67,2,2,2,0
1,frontcart,200,91,redis-cart,-,,1,1,1,0
1,frontcart,200,91,shippingservice,server,77,2,2,2,0
1,frontcart,200,107,adservice,server,56,6,6,6,0
1,frontcart,200,107,checkoutservice,checkout,72,2,2,2,0
1,frontcart,200,107,currencyservice,server,78,3,3,3,0
1,frontcart,200,107,emailservice,email,52,3,3,3,0
1,frontcart,200,107,frontend,cartservice,60,3,3,3,0
1,frontcart,200,107,frontend,server,48,3,3,3,0
1,frontcart,200,107,paymentservice,payment,50,3,3,3,0
1,frontcart,200,107,productcatalogservice,server,66,2,2,2,0
1,frontcart,200,107,recommendationservice,server,71,2,2,2,0
1,frontcart,200,107,redis-cart,-,,1,1,1,0
1,frontcart,200,107,shippingservice,server,72,2,2,2,0
1,frontcart,200,122,adservice,server,25,6,6,6,0
1,frontcart,200,122,checkoutservice,checkout,78,2,2,2,0
1,frontcart,200,122,currencyservice,server,55,3,3,3,0
1,frontcart,200,122,emailservice,email,56,3,3,3,0
1,frontcart,200,122,frontend,cartservice,58,3,3,3,0
1,frontcart,200,122,frontend,server,50,3,3,3,0
1,frontcart,200,122,paymentservice,payment,61,3,3,3,0
1,frontcart,200,122,productcatalogservice,server,70,2,2,2,0
1,frontcart,200,122,recommendationservice,server,71,2,2,2,0
1,frontcart,200,122,redis-cart,-,,1,1,1,0
1,frontcart,200,122,shippingservice,server,78,2,2,2,0
1,frontcart,200,137,adservice,server,23,6,6,6,0
1,frontcart,200,137,checkoutservice,checkout,64,2,2,2,0
1,frontcart,200,137,currencyservice,server,51,3,3,3,0
1,frontcart,200,137,emailservice,email,53,3,3,3,0
1,frontcart,200,137,frontend,cartservice,54,3,3,3,0
1,frontcart,200,137,frontend,server,48,3,3,3,0
1,frontcart,200,137,paymentservice,payment,48,3,3,3,0
1,frontcart,200,137,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,137,recommendationservice,server,69,2,2,2,0
1,frontcart,200,137,redis-cart,-,,1,1,1,0
1,frontcart,200,137,shippingservice,server,67,2,2,2,0
1,frontcart,200,152,adservice,server,21,6,3,3,0
1,frontcart,200,152,checkoutservice,checkout,71,2,2,2,0
1,frontcart,200,152,currencyservice,server,52,3,3,3,0
1,frontcart,200,152,emailservice,email,49,3,3,3,0
1,frontcart,200,152,frontend,cartservice,50,3,3,3,0
1,frontcart,200,152,frontend,server,50,3,3,3,0
1,frontcart,200,152,paymentservice,payment,48,3,3,3,0
1,frontcart,200,152,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,152,recommendationservice,server,72,2,2,2,0
1,frontcart,200,152,redis-cart,-,,1,1,1,0
1,frontcart,200,152,shippingservice,server,72,2,2,2,0
1,frontcart,200,168,adservice,server,45,3,3,3,0
1,frontcart,200,168,checkoutservice,checkout,78,2,2,2,0
1,frontcart,200,168,currencyservice,server,54,3,3,3,0
1,frontcart,200,168,emailservice,email,57,3,3,3,0
1,frontcart,200,168,frontend,cartservice,59,3,3,3,0
1,frontcart,200,168,frontend,server,47,3,3,3,0
1,frontcart,200,168,paymentservice,payment,52,3,3,3,0
1,frontcart,200,168,productcatalogservice,server,66,2,2,2,0
1,frontcart,200,168,recommendationservice,server,69,2,2,2,0
1,frontcart,200,168,redis-cart,-,,1,1,1,0
1,frontcart,200,168,shippingservice,server,79,2,2,2,0
1,frontcart,200,183,adservice,server,42,3,2,2,0
1,frontcart,200,183,checkoutservice,checkout,75,2,2,2,0
1,frontcart,200,183,currencyservice,server,54,3,3,3,0
1,frontcart,200,183,emailservice,email,56,3,3,3,0
1,frontcart,200,183,frontend,cartservice,55,3,3,3,0
1,frontcart,200,183,frontend,server,47,3,3,3,0
1,frontcart,200,183,paymentservice,payment,55,3,3,3,0
1,frontcart,200,183,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,183,recommendationservice,server,71,2,2,2,0
1,frontcart,200,183,redis-cart,-,,1,1,1,0
1,frontcart,200,183,shippingservice,server,76,2,2,2,0
1,frontcart,200,198,adservice,server,59,2,2,2,0
1,frontcart,200,198,checkoutservice,checkout,76,2,2,2,0
1,frontcart,200,198,currencyservice,server,53,3,3,3,0
1,frontcart,200,198,emailservice,email,56,3,3,3,0
1,frontcart,200,198,frontend,cartservice,57,3,3,3,0
1,frontcart,200,198,frontend,server,48,3,3,3,0
1,frontcart,200,198,paymentservice,payment,55,3,3,3,0
1,frontcart,200,198,productcatalogservice,server,67,2,2,2,0
1,frontcart,200,198,recommendationservice,server,69,2,2,2,0
1,frontcart,200,198,redis-cart,-,,1,1,1,0
1,frontcart,200,198,shippingservice,server,78,2,2,2,0
1,frontcart,200,213,adservice,server,60,2,2,2,0
1,frontcart,200,213,checkoutservice,checkout,73,2,2,2,0
1,frontcart,200,213,currencyservice,server,52,3,3,3,0
1,frontcart,200,213,emailservice,email,54,3,3,3,0
1,frontcart,200,213,frontend,cartservice,53,3,3,3,0
1,frontcart,200,213,frontend,server,48,3,3,3,0
1,frontcart,200,213,paymentservice,payment,51,3,3,3,0
1,frontcart,200,213,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,213,recommendationservice,server,68,2,2,2,0
1,frontcart,200,213,redis-cart,-,,1,1,1,0
1,frontcart,200,213,shippingservice,server,75,2,2,2,0
1,frontcart,200,228,adservice,server,61,2,2,2,0
1,frontcart,200,228,checkoutservice,checkout,75,2,2,2,0
1,frontcart,200,228,currencyservice,server,53,3,3,3,0
1,frontcart,200,228,emailservice,email,55,3,3,3,0
1,frontcart,200,228,frontend,cartservice,52,3,3,3,0
1,frontcart,200,228,frontend,server,48,3,3,3,0
1,frontcart,200,228,paymentservice,payment,59,3,3,3,0
1,frontcart,200,228,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,228,recommendationservice,server,71,2,2,2,0
1,frontcart,200,228,redis-cart,-,,1,1,1,0
1,frontcart,200,228,shippingservice,server,77,2,2,2,0
1,frontcart,200,244,adservice,server,60,2,2,2,0
1,frontcart,200,244,checkoutservice,checkout,75,2,2,2,0
1,frontcart,200,244,currencyservice,server,52,3,3,3,0
1,frontcart,200,244,emailservice,email,52,3,3,3,0
1,frontcart,200,244,frontend,cartservice,51,3,3,3,0
1,frontcart,200,244,frontend,server,48,3,3,3,0
1,frontcart,200,244,paymentservice,payment,52,3,3,3,0
1,frontcart,200,244,productcatalogservice,server,67,2,2,2,0
1,frontcart,200,244,recommendationservice,server,69,2,2,2,0
1,frontcart,200,244,redis-cart,-,,1,1,1,0
1,frontcart,200,244,shippingservice,server,74,2,2,2,0
1,frontcart,200,259,adservice,server,60,2,2,2,0
1,frontcart,200,259,checkoutservice,checkout,68,2,2,2,0
1,frontcart,200,259,currencyservice,server,51,3,3,3,0
1,frontcart,200,259,emailservice,email,54,3,3,3,0
1,frontcart,200,259,frontend,cartservice,50,3,3,3,0
1,frontcart,200,259,frontend,server,47,3,3,3,0
1,frontcart,200,259,paymentservice,payment,48,3,3,3,0
1,frontcart,200,259,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,259,recommendationservice,server,70,2,2,2,0
1,frontcart,200,259,redis-cart,-,,1,1,1,0
1,frontcart,200,259,shippingservice,server,74,2,2,2,0
1,frontcart,200,274,adservice,server,63,2,2,2,0
1,frontcart,200,274,checkoutservice,checkout,80,2,2,2,0
1,frontcart,200,274,currencyservice,server,56,3,3,3,0
1,frontcart,200,274,emailservice,email,56,3,3,3,0
1,frontcart,200,274,frontend,cartservice,62,3,3,3,0
1,frontcart,200,274,frontend,server,51,3,3,3,0
1,frontcart,200,274,paymentservice,payment,60,3,3,3,0
1,frontcart,200,274,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,274,recommendationservice,server,70,2,2,2,0
1,frontcart,200,274,redis-cart,-,,1,1,1,0
1,frontcart,200,274,shippingservice,server,77,2,2,2,0
1,frontcart,200,289,adservice,server,58,2,2,2,0
1,frontcart,200,289,checkoutservice,checkout,71,2,2,2,0
1,frontcart,200,289,currencyservice,server,52,3,3,3,0
1,frontcart,200,289,emailservice,email,54,3,3,3,0
1,frontcart,200,289,frontend,cartservice,51,3,3,3,0
1,frontcart,200,289,frontend,server,46,3,3,3,0
1,frontcart,200,289,paymentservice,payment,52,3,3,3,0
1,frontcart,200,289,productcatalogservice,server,67,2,2,2,0
1,frontcart,200,289,recommendationservice,server,71,2,2,2,0
1,frontcart,200,289,redis-cart,-,,1,1,1,0
1,frontcart,200,289,shippingservice,server,75,2,2,2,0
1,frontcart,200,304,adservice,server,62,2,2,2,0
1,frontcart,200,304,checkoutservice,checkout,78,2,2,2,0
1,frontcart,200,304,currencyservice,server,52,3,3,3,0
1,frontcart,200,304,emailservice,email,55,3,3,3,0
1,frontcart,200,304,frontend,cartservice,58,3,3,3,0
1,frontcart,200,304,frontend,server,50,3,3,3,0
1,frontcart,200,304,paymentservice,payment,56,3,3,3,0
1,frontcart,200,304,productcatalogservice,server,70,2,2,2,0
1,frontcart,200,304,recommendationservice,server,71,2,2,2,0
1,frontcart,200,304,redis-cart,-,,1,1,1,0
1,frontcart,200,304,shippingservice,server,78,2,2,2,0
1,frontcart,200,320,adservice,server,59,2,2,2,0
1,frontcart,200,320,checkoutservice,checkout,78,2,3,3,0
1,frontcart,200,320,currencyservice,server,56,3,3,3,0
1,frontcart,200,320,emailservice,email,57,3,3,3,0
1,frontcart,200,320,frontend,cartservice,63,3,3,3,0
1,frontcart,200,320,frontend,server,47,3,3,3,0
1,frontcart,200,320,paymentservice,payment,55,3,3,3,0
1,frontcart,200,320,productcatalogservice,server,69,2,2,2,0
1,frontcart,200,320,recommendationservice,server,71,2,2,2,0
1,frontcart,200,320,redis-cart,-,,1,1,1,0
1,frontcart,200,320,shippingservice,server,78,2,3,3,0
1,frontcart,200,335,adservice,server,59,2,2,2,0
1,frontcart,200,335,checkoutservice,checkout,73,3,3,3,0
1,frontcart,200,335,currencyservice,server,54,3,3,3,0
1,frontcart,200,335,emailservice,email,50,3,3,3,0
1,frontcart,200,335,frontend,cartservice,52,3,3,3,0
1,frontcart,200,335,frontend,server,48,3,3,3,0
1,frontcart,200,335,paymentservice,payment,52,3,3,3,0
1,frontcart,200,335,productcatalogservice,server,66,2,2,2,0
1,frontcart,200,335,recommendationservice,server,70,2,2,2,0
1,frontcart,200,335,redis-cart,-,,1,1,1,0
1,frontcart,200,335,shippingservice,server,72,3,3,3,0
1,frontcart,200,350,adservice,server,61,2,2,2,0
1,frontcart,200,350,checkoutservice,checkout,72,3,3,3,0
1,frontcart,200,350,currencyservice,server,53,3,3,3,0
1,frontcart,200,350,emailservice,email,55,3,3,3,0
1,frontcart,200,350,frontend,cartservice,49,3,3,3,0
1,frontcart,200,350,frontend,server,52,3,3,3,0
1,frontcart,200,350,paymentservice,payment,57,3,3,3,0
1,frontcart,200,350,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,350,recommendationservice,server,69,2,2,2,0
1,frontcart,200,350,redis-cart,-,,1,1,1,0
1,frontcart,200,350,shippingservice,server,70,3,3,3,0
1,frontcart,200,365,adservice,server,57,2,2,2,0
1,frontcart,200,365,checkoutservice,checkout,49,3,3,3,0
1,frontcart,200,365,currencyservice,server,53,3,3,3,0
1,frontcart,200,365,emailservice,email,56,3,3,3,0
1,frontcart,200,365,frontend,cartservice,59,3,3,3,0
1,frontcart,200,365,frontend,server,48,3,3,3,0
1,frontcart,200,365,paymentservice,payment,53,3,3,3,0
1,frontcart,200,365,productcatalogservice,server,70,2,2,2,0
1,frontcart,200,365,recommendationservice,server,72,2,2,2,0
1,frontcart,200,365,redis-cart,-,,1,1,1,0
1,frontcart,200,365,shippingservice,server,51,3,3,3,0
1,frontcart,200,380,adservice,server,59,2,2,2,0
1,frontcart,200,380,checkoutservice,checkout,52,3,3,3,0
1,frontcart,200,380,currencyservice,server,54,3,3,3,0
1,frontcart,200,380,emailservice,email,57,3,3,3,0
1,frontcart,200,380,frontend,cartservice,58,3,3,3,0
1,frontcart,200,380,frontend,server,49,3,3,3,0
1,frontcart,200,380,paymentservice,payment,53,3,3,3,0
1,frontcart,200,380,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,380,recommendationservice,server,72,2,2,2,0
1,frontcart,200,380,redis-cart,-,,1,1,1,0
1,frontcart,200,380,shippingservice,server,52,3,3,3,0
1,frontcart,200,396,adservice,server,60,2,2,2,0
1,frontcart,200,396,checkoutservice,checkout,52,3,3,3,0
1,frontcart,200,396,currencyservice,server,56,3,3,3,0
1,frontcart,200,396,emailservice,email,58,3,3,3,0
1,frontcart,200,396,frontend,cartservice,62,3,3,3,0
1,frontcart,200,396,frontend,server,49,3,3,3,0
1,frontcart,200,396,paymentservice,payment,59,3,3,3,0
1,frontcart,200,396,productcatalogservice,server,74,2,2,2,0
1,frontcart,200,396,recommendationservice,server,73,2,2,2,0
1,frontcart,200,396,redis-cart,-,,1,1,1,0
1,frontcart,200,396,shippingservice,server,54,3,3,3,0
1,frontcart,200,411,adservice,server,57,2,2,2,0
1,frontcart,200,411,checkoutservice,checkout,52,3,3,3,0
1,frontcart,200,411,currencyservice,server,56,3,3,3,0
1,frontcart,200,411,emailservice,email,57,3,3,3,0
1,frontcart,200,411,frontend,cartservice,54,3,3,3,0
1,frontcart,200,411,frontend,server,48,3,3,3,0
1,frontcart,200,411,paymentservice,payment,59,3,3,3,0
1,frontcart,200,411,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,411,recommendationservice,server,69,2,2,2,0
1,frontcart,200,411,redis-cart,-,,1,1,1,0
1,frontcart,200,411,shippingservice,server,52,3,3,3,0
1,frontcart,200,426,adservice,server,59,2,2,2,0
1,frontcart,200,426,checkoutservice,checkout,49,3,3,3,0
1,frontcart,200,426,currencyservice,server,53,3,3,3,0
1,frontcart,200,426,emailservice,email,54,3,3,3,0
1,frontcart,200,426,frontend,cartservice,58,3,3,3,0
1,frontcart,200,426,frontend,server,48,3,3,3,0
1,frontcart,200,426,paymentservice,payment,56,3,3,3,0
1,frontcart,200,426,productcatalogservice,server,68,2,2,2,0
1,frontcart,200,426,recommendationservice,server,68,2,2,2,0
1,frontcart,200,426,redis-cart,-,,1,1,1,0
1,frontcart,200,426,shippingservice,server,51,3,3,3,0
1,frontcart,200,441,adservice,server,58,2,2,2,0
1,frontcart,200,441,checkoutservice,checkout,37,3,3,3,0
1,frontcart,200,441,currencyservice,server,39,3,3,3,0
1,frontcart,200,441,emailservice,email,56,3,3,3,0
1,frontcart,200,441,frontend,cartservice,54,3,3,3,0
1,frontcart,200,441,frontend,server,42,3,3,3,0
1,frontcart,200,441,paymentservice,payment,55,3,3,3,0
1,frontcart,200,441,productcatalogservice,server,67,2,2,2,0
1,frontcart,200,441,recommendationservice,server,65,2,2,2,0
1,frontcart,200,441,redis-cart,-,,1,1,1,0
1,frontcart,200,441,shippingservice,server,51,3,3,3,0
2,normal,200,0,adservice,server,2,2,2,2,0
2,normal,200,0,cartservice,server,1,2,2,2,0
2,normal,200,0,checkoutservice,checkout,0,2,2,2,0
2,normal,200,0,currencyservice,server,0,2,2,2,0
2,normal,200,0,emailservice,email,2,2,2,2,0
2,normal,200,0,frontend,server,0,2,2,2,0
2,normal,200,0,paymentservice,-,,,0,2,0
2,normal,200,0,productcatalogservice,-,,,0,2,0
2,normal,200,0,recommendationservice,-,,,0,2,0
2,normal,200,0,redis-cart,-,,1,1,1,0
2,normal,200,0,shippingservice,-,,,0,2,0
2,normal,200,15,adservice,server,297,2,2,2,0
2,normal,200,15,cartservice,server,31,2,2,2,0
2,normal,200,15,checkoutservice,checkout,16,2,2,2,0
2,normal,200,15,currencyservice,server,30,2,2,2,0
2,normal,200,15,emailservice,email,15,2,2,2,0
2,normal,200,15,frontend,server,24,2,2,2,0
2,normal,200,15,paymentservice,payment,1,2,2,2,0
2,normal,200,15,productcatalogservice,server,0,2,2,2,0
2,normal,200,15,recommendationservice,server,0,2,2,2,0
2,normal,200,15,redis-cart,-,,1,1,1,0
2,normal,200,15,shippingservice,server,0,2,2,2,0
2,normal,200,30,adservice,server,382,2,5,2,0
2,normal,200,30,cartservice,server,109,2,2,2,0
2,normal,200,30,checkoutservice,checkout,72,2,2,2,0
2,normal,200,30,currencyservice,server,70,2,2,2,0
2,normal,200,30,emailservice,email,86,2,2,2,0
2,normal,200,30,frontend,server,73,2,2,2,0
2,normal,200,30,paymentservice,payment,101,2,2,2,0
2,normal,200,30,productcatalogservice,server,68,2,2,2,0
2,normal,200,30,recommendationservice,server,25,2,2,2,0
2,normal,200,30,redis-cart,-,,1,1,1,0
2,normal,200,30,shippingservice,server,22,2,2,2,0
2,normal,200,45,adservice,server,223,5,7,2,0
2,normal,200,45,cartservice,server,81,2,3,2,0
2,normal,200,45,checkoutservice,checkout,72,2,2,2,0
2,normal,200,45,currencyservice,server,69,2,2,2,0
2,normal,200,45,emailservice,email,81,2,3,2,1
2,normal,200,45,frontend,server,72,2,2,2,0
2,normal,200,45,paymentservice,payment,79,2,3,2,1
2,normal,200,45,productcatalogservice,server,69,2,2,2,0
2,normal,200,45,recommendationservice,server,70,2,2,2,0
2,normal,200,45,redis-cart,-,,1,1,1,0
2,normal,200,45,shippingservice,server,72,2,2,2,0
2,normal,200,61,adservice,server,183,7,7,2,0
2,normal,200,61,cartservice,server,83,3,3,2,0
2,normal,200,61,checkoutservice,checkout,73,2,2,2,0
2,normal,200,61,currencyservice,server,71,2,2,2,0
2,normal,200,61,emailservice,email,84,3,3,3,0
2,normal,200,61,frontend,server,71,2,2,2,0
2,normal,200,61,paymentservice,payment,79,3,3,3,0
2,normal,200,61,productcatalogservice,server,66,2,2,2,0
2,normal,200,61,recommendationservice,server,70,2,2,2,0
2,normal,200,61,redis-cart,-,,1,1,1,0
2,normal,200,61,shippingservice,server,74,2,2,2,0
2,normal,200,76,adservice,server,226,7,7,5,0
2,normal,200,76,cartservice,server,77,3,3,3,0
2,normal,200,76,checkoutservice,checkout,74,2,2,2,0
2,normal,200,76,currencyservice,server,69,2,2,2,0
2,normal,200,76,emailservice,email,54,3,3,3,0
2,normal,200,76,frontend,server,73,2,2,2,0
2,normal,200,76,paymentservice,payment,58,3,3,3,0
2,normal,200,76,productcatalogservice,server,69,2,2,2,0
2,normal,200,76,recommendationservice,server,69,2,2,2,0
2,normal,200,76,redis-cart,-,,1,1,1,0
2,normal,200,76,shippingservice,server,71,2,2,2,0
2,normal,200,91,adservice,server,68,7,7,7,0
2,normal,200,91,cartservice,server,76,3,3,3,0
2,normal,200,91,checkoutservice,checkout,70,2,2,2,0
2,normal,200,91,currencyservice,server,67,2,2,2,0
2,normal,200,91,emailservice,email,51,3,3,3,0
2,normal,200,91,frontend,server,70,2,2,2,0
2,normal,200,91,paymentservice,payment,50,3,3,3,0
2,normal,200,91,productcatalogservice,server,70,2,2,2,0
2,normal,200,91,recommendationservice,server,68,2,2,2,0
2,normal,200,91,redis-cart,-,,1,1,1,0
2,normal,200,91,shippingservice,server,71,2,2,2,0
2,normal,200,106,adservice,server,35,7,7,7,0
2,normal,200,106,cartservice,server,59,3,3,3,0
2,normal,200,106,checkoutservice,checkout,76,2,2,2,0
2,normal,200,106,currencyservice,server,71,2,2,2,0
2,normal,200,106,emailservice,email,56,3,3,3,0
2,normal,200,106,frontend,server,73,2,2,2,0
2,normal,200,106,paymentservice,payment,56,3,3,3,0
2,normal,200,106,productcatalogservice,server,70,2,2,2,0
2,normal,200,106,recommendationservice,server,69,2,2,2,0
2,normal,200,106,redis-cart,-,,1,1,1,0
2,normal,200,106,shippingservice,server,71,2,2,2,0
2,normal,200,122,adservice,server,26,7,7,7,0
2,normal,200,122,cartservice,server,49,3,3,3,0
2,normal,200,122,checkoutservice,checkout,69,2,2,2,0
2,normal,200,122,currencyservice,server,67,2,2,2,0
2,normal,200,122,emailservice,email,49,3,3,3,0
2,normal,200,122,frontend,server,71,2,2,2,0
2,normal,200,122,paymentservice,payment,47,3,3,3,0
2,normal,200,122,productcatalogservice,server,69,2,2,2,0
2,normal,200,122,recommendationservice,server,69,2,2,2,0
2,normal,200,122,redis-cart,-,,1,1,1,0
2,normal,200,122,shippingservice,server,71,2,2,2,0
2,normal,200,137,adservice,server,27,7,7,7,0
2,normal,200,137,cartservice,server,51,3,3,3,0
2,normal,200,137,checkoutservice,checkout,73,2,2,2,0
2,normal,200,137,currencyservice,server,69,2,2,2,0
2,normal,200,137,emailservice,email,56,3,3,3,0
2,normal,200,137,frontend,server,71,2,2,2,0
2,normal,200,137,paymentservice,payment,53,3,3,3,0
2,normal,200,137,productcatalogservice,server,69,2,2,2,0
2,normal,200,137,recommendationservice,server,68,2,2,2,0
2,normal,200,137,redis-cart,-,,1,1,1,0
2,normal,200,137,shippingservice,server,68,2,2,2,0
2,normal,200,152,adservice,server,23,7,3,3,0
2,normal,200,152,cartservice,server,55,3,3,3,0
2,normal,200,152,checkoutservice,checkout,73,2,2,2,0
2,normal,200,152,currencyservice,server,71,2,2,2,0
2,normal,200,152,emailservice,email,56,3,3,3,0
2,normal,200,152,frontend,server,73,2,2,2,0
2,normal,200,152,paymentservice,payment,58,3,3,3,0
2,normal,200,152,productcatalogservice,server,70,2,2,2,0
2,normal,200,152,recommendationservice,server,72,2,2,2,0
2,normal,200,152,redis-cart,-,,1,1,1,0
2,normal,200,152,shippingservice,server,75,2,2,2,0
2,normal,200,167,adservice,server,48,3,3,3,0
2,normal,200,167,cartservice,server,57,3,3,3,0
2,normal,200,167,checkoutservice,checkout,74,2,2,2,0
2,normal,200,167,currencyservice,server,73,2,2,2,0
2,normal,200,167,emailservice,email,57,3,3,3,0
2,normal,200,167,frontend,server,74,2,2,2,0
2,normal,200,167,paymentservice,payment,57,3,3,3,0
2,normal,200,167,productcatalogservice,server,72,2,2,2,0
2,normal,200,167,recommendationservice,server,70,2,2,2,0
2,normal,200,167,redis-cart,-,,1,1,1,0
2,normal,200,167,shippingservice,server,75,2,2,2,0
2,normal,200,182,adservice,server,46,3,3,3,0
2,normal,200,182,cartservice,server,67,3,3,3,0
2,normal,200,182,checkoutservice,checkout,79,2,2,2,0
2,normal,200,182,currencyservice,server,74,2,2,2,0
2,normal,200,182,emailservice,email,58,3,3,3,0
2,normal,200,182,frontend,server,76,2,2,2,0
2,normal,200,182,paymentservice,payment,61,3,3,3,0
2,normal,200,182,productcatalogservice,server,73,2,2,2,0
2,normal,200,182,recommendationservice,server,78,2,2,2,0
2,normal,200,182,redis-cart,-,,1,1,1,0
2,normal,200,182,shippingservice,server,76,2,2,2,0
2,normal,200,198,adservice,server,44,3,3,3,0
2,normal,200,198,cartservice,server,63,3,3,3,0
2,normal,200,198,checkoutservice,checkout,73,2,2,2,0
2,normal,200,198,currencyservice,server,72,2,2,2,0
2,normal,200,198,emailservice,email,58,3,3,3,0
2,normal,200,198,frontend,server,72,2,2,2,0
2,normal,200,198,paymentservice,payment,53,3,3,3,0
2,normal,200,198,productcatalogservice,server,68,2,2,2,0
2,normal,200,198,recommendationservice,server,69,2,2,2,0
2,normal,200,198,redis-cart,-,,1,1,1,0
2,normal,200,198,shippingservice,server,76,2,2,2,0
2,normal,200,213,adservice,server,47,3,3,3,0
2,normal,200,213,cartservice,server,49,3,3,3,0
2,normal,200,213,checkoutservice,checkout,71,2,2,2,0
2,normal,200,213,currencyservice,server,67,2,2,2,0
2,normal,200,213,emailservice,email,54,3,3,3,0
2,normal,200,213,frontend,server,74,2,2,2,0
2,normal,200,213,paymentservice,payment,53,3,3,3,0
2,normal,200,213,productcatalogservice,server,70,2,2,2,0
2,normal,200,213,recommendationservice,server,71,2,2,2,0
2,normal,200,213,redis-cart,-,,1,1,1,0
2,normal,200,213,shippingservice,server,71,2,2,2,0
2,normal,200,228,adservice,server,42,3,3,3,0
2,normal,200,228,cartservice,server,50,3,3,3,0
2,normal,200,228,checkoutservice,checkout,71,2,2,2,0
2,normal,200,228,currencyservice,server,68,2,2,2,0
2,normal,200,228,emailservice,email,52,3,3,3,0
2,normal,200,228,frontend,server,70,2,2,2,0
2,normal,200,228,paymentservice,payment,50,3,3,3,0
2,normal,200,228,productcatalogservice,server,69,2,2,2,0
2,normal,200,228,recommendationservice,server,64,2,2,2,0
2,normal,200,228,redis-cart,-,,1,1,1,0
2,normal,200,228,shippingservice,server,71,2,2,2,0
2,normal,200,243,adservice,server,40,3,3,3,0
2,normal,200,243,cartservice,server,50,3,3,3,0
2,normal,200,243,checkoutservice,checkout,67,2,2,2,0
2,normal,200,243,currencyservice,server,66,2,2,2,0
2,normal,200,243,emailservice,email,52,3,3,3,0
2,normal,200,243,frontend,server,72,2,2,2,0
2,normal,200,243,paymentservice,payment,50,3,3,3,0
2,normal,200,243,productcatalogservice,server,66,2,2,2,0
2,normal,200,243,recommendationservice,server,71,2,2,2,0
2,normal,200,243,redis-cart,-,,1,1,1,0
2,normal,200,243,shippingservice,server,68,2,2,2,0
2,normal,200,258,adservice,server,41,3,3,3,0
2,normal,200,258,cartservice,server,53,3,3,3,0
2,normal,200,258,checkoutservice,checkout,71,2,2,2,0
2,normal,200,258,currencyservice,server,67,2,2,2,0
2,normal,200,258,emailservice,email,52,3,3,3,0
2,normal,200,258,frontend,server,71,2,2,2,0
2,normal,200,258,paymentservice,payment,52,3,3,3,0
2,normal,200,258,productcatalogservice,server,68,2,2,2,0
2,normal,200,258,recommendationservice,server,68,2,2,2,0
2,normal,200,258,redis-cart,-,,1,1,1,0
2,normal,200,258,shippingservice,server,67,2,2,2,0
2,normal,200,274,adservice,server,42,3,2,2,0
2,normal,200,274,cartservice,server,49,3,3,3,0
2,normal,200,274,checkoutservice,checkout,71,2,2,2,0
2,normal,200,274,currencyservice,server,69,2,2,2,0
2,normal,200,274,emailservice,email,53,3,3,3,0
2,normal,200,274,frontend,server,75,2,2,2,0
2,normal,200,274,paymentservice,payment,51,3,3,3,0
2,normal,200,274,productcatalogservice,server,70,2,2,2,0
2,normal,200,274,recommendationservice,server,71,2,2,2,0
2,normal,200,274,redis-cart,-,,1,1,1,0
2,normal,200,274,shippingservice,server,71,2,2,2,0
2,normal,200,289,adservice,server,67,2,2,2,0
2,normal,200,289,cartservice,server,51,3,3,3,0
2,normal,200,289,checkoutservice,checkout,68,2,2,2,0
2,normal,200,289,currencyservice,server,69,2,2,2,0
2,normal,200,289,emailservice,email,49,3,3,3,0
