cycle,arm,target_rate,limit_x,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,250,0,123,currencyservice,server,57,3,3,3,0
1,frontcatalog,250,0,123,emailservice,email,65,3,3,3,0
1,frontcatalog,250,0,123,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,0,123,frontend,server,60,3,3,3,0
1,frontcatalog,250,0,123,paymentservice,payment,65,3,3,3,0
1,frontcatalog,250,0,123,recommendationservice,server,58,3,3,2,0
1,frontcatalog,250,0,123,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,123,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,0,138,adservice,server,126,4,4,2,0
1,frontcatalog,250,0,138,cartservice,server,53,3,3,3,0
1,frontcatalog,250,0,138,checkoutservice,checkout,51,3,3,3,0
1,frontcatalog,250,0,138,currencyservice,server,58,3,3,3,0
1,frontcatalog,250,0,138,emailservice,email,64,3,3,3,0
1,frontcatalog,250,0,138,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,0,138,frontend,server,60,3,3,3,0
1,frontcatalog,250,0,138,paymentservice,payment,58,3,3,3,0
1,frontcatalog,250,0,138,recommendationservice,server,58,3,3,3,0
1,frontcatalog,250,0,138,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,138,shippingservice,server,55,3,3,3,0
1,frontcatalog,250,0,154,adservice,server,145,4,4,2,0
1,frontcatalog,250,0,154,cartservice,server,52,3,3,3,0
1,frontcatalog,250,0,154,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,250,0,154,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,154,emailservice,email,65,3,3,3,0
1,frontcatalog,250,0,154,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,0,154,frontend,server,64,3,3,3,0
1,frontcatalog,250,0,154,paymentservice,payment,61,3,3,3,0
1,frontcatalog,250,0,154,recommendationservice,server,0,3,3,3,0
1,frontcatalog,250,0,154,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,154,shippingservice,server,53,3,3,3,0
1,frontcatalog,250,0,169,adservice,server,147,4,4,4,0
1,frontcatalog,250,0,169,cartservice,server,57,3,3,3,0
1,frontcatalog,250,0,169,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,169,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,169,emailservice,email,79,3,3,3,0
1,frontcatalog,250,0,169,frontend,productcatalog,62,3,3,3,0
1,frontcatalog,250,0,169,frontend,server,66,3,3,3,0
1,frontcatalog,250,0,169,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,0,169,recommendationservice,server,71,3,3,3,0
1,frontcatalog,250,0,169,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,169,shippingservice,server,59,3,3,3,0
1,frontcatalog,250,0,185,adservice,server,123,4,4,4,0
1,frontcatalog,250,0,185,cartservice,server,58,3,3,3,0
1,frontcatalog,250,0,185,checkoutservice,checkout,59,3,3,3,0
1,frontcatalog,250,0,185,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,185,emailservice,email,71,3,3,3,0
1,frontcatalog,250,0,185,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,0,185,frontend,server,61,3,3,3,0
1,frontcatalog,250,0,185,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,0,185,recommendationservice,server,70,3,3,3,0
1,frontcatalog,250,0,185,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,185,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,0,200,adservice,server,56,4,4,4,0
1,frontcatalog,250,0,200,cartservice,server,65,3,3,3,0
1,frontcatalog,250,0,200,checkoutservice,checkout,65,3,3,3,0
1,frontcatalog,250,0,200,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,200,emailservice,email,73,3,3,3,0
1,frontcatalog,250,0,200,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,0,200,frontend,server,61,3,3,3,0
1,frontcatalog,250,0,200,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,0,200,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,0,200,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,200,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,0,215,adservice,server,51,4,4,4,0
1,frontcatalog,250,0,215,cartservice,server,66,3,3,3,0
1,frontcatalog,250,0,215,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,215,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,0,215,emailservice,email,74,3,3,3,0
1,frontcatalog,250,0,215,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,0,215,frontend,server,62,3,3,3,0
1,frontcatalog,250,0,215,paymentservice,payment,73,3,3,3,0
1,frontcatalog,250,0,215,recommendationservice,server,64,3,3,3,0
1,frontcatalog,250,0,215,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,215,shippingservice,server,66,3,3,3,0
1,frontcatalog,250,0,231,adservice,server,50,4,4,4,0
1,frontcatalog,250,0,231,cartservice,server,61,3,3,3,0
1,frontcatalog,250,0,231,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,250,0,231,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,231,emailservice,email,73,3,3,3,0
1,frontcatalog,250,0,231,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,0,231,frontend,server,63,3,3,3,0
1,frontcatalog,250,0,231,paymentservice,payment,70,3,3,3,0
1,frontcatalog,250,0,231,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,0,231,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,231,shippingservice,server,64,3,3,3,0
1,frontcatalog,250,0,246,adservice,server,59,4,4,4,0
1,frontcatalog,250,0,246,cartservice,server,64,3,3,3,0
1,frontcatalog,250,0,246,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,250,0,246,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,0,246,emailservice,email,73,3,3,3,0
1,frontcatalog,250,0,246,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,0,246,frontend,server,60,3,3,3,0
1,frontcatalog,250,0,246,paymentservice,payment,75,3,3,3,0
1,frontcatalog,250,0,246,recommendationservice,server,65,3,3,3,0
1,frontcatalog,250,0,246,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,246,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,261,adservice,server,52,4,4,4,0
1,frontcatalog,250,0,261,cartservice,server,76,3,3,3,0
1,frontcatalog,250,0,261,checkoutservice,checkout,64,3,3,3,0
1,frontcatalog,250,0,261,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,261,emailservice,email,74,3,3,3,0
1,frontcatalog,250,0,261,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,0,261,frontend,server,62,3,3,3,0
1,frontcatalog,250,0,261,paymentservice,payment,74,3,3,3,0
1,frontcatalog,250,0,261,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,0,261,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,261,shippingservice,server,65,3,3,3,0
1,frontcatalog,250,0,277,adservice,server,47,4,4,4,0
1,frontcatalog,250,0,277,cartservice,server,63,3,3,3,0
1,frontcatalog,250,0,277,checkoutservice,checkout,64,3,3,3,0
1,frontcatalog,250,0,277,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,277,emailservice,email,73,3,3,3,0
1,frontcatalog,250,0,277,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,0,277,frontend,server,61,3,3,3,0
1,frontcatalog,250,0,277,paymentservice,payment,74,3,3,3,0
1,frontcatalog,250,0,277,recommendationservice,server,67,3,3,3,0
1,frontcatalog,250,0,277,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,277,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,0,292,adservice,server,46,4,4,4,0
1,frontcatalog,250,0,292,cartservice,server,65,3,3,3,0
1,frontcatalog,250,0,292,checkoutservice,checkout,59,3,3,3,0
1,frontcatalog,250,0,292,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,0,292,emailservice,email,74,3,3,3,0
1,frontcatalog,250,0,292,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,0,292,frontend,server,63,3,3,3,0
1,frontcatalog,250,0,292,paymentservice,payment,72,3,3,3,0
1,frontcatalog,250,0,292,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,0,292,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,292,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,307,adservice,server,43,4,3,3,0
1,frontcatalog,250,0,307,cartservice,server,65,3,3,3,0
1,frontcatalog,250,0,307,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,250,0,307,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,0,307,emailservice,email,74,3,3,3,0
1,frontcatalog,250,0,307,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,0,307,frontend,server,62,3,3,3,0
1,frontcatalog,250,0,307,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,0,307,recommendationservice,server,67,3,3,3,0
1,frontcatalog,250,0,307,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,307,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,323,adservice,server,79,3,3,3,0
1,frontcatalog,250,0,323,cartservice,server,62,3,3,3,0
1,frontcatalog,250,0,323,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,250,0,323,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,323,emailservice,email,71,3,3,3,0
1,frontcatalog,250,0,323,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,0,323,frontend,server,61,3,3,3,0
1,frontcatalog,250,0,323,paymentservice,payment,72,3,3,3,0
1,frontcatalog,250,0,323,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,0,323,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,323,shippingservice,server,63,3,3,3,0
1,frontcatalog,250,0,338,adservice,server,66,3,3,3,0
1,frontcatalog,250,0,338,cartservice,server,62,3,3,3,0
1,frontcatalog,250,0,338,checkoutservice,checkout,62,3,3,3,0
1,frontcatalog,250,0,338,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,338,emailservice,email,74,3,3,3,0
1,frontcatalog,250,0,338,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,0,338,frontend,server,62,3,3,3,0
1,frontcatalog,250,0,338,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,0,338,recommendationservice,server,68,3,3,3,0
1,frontcatalog,250,0,338,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,338,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,353,adservice,server,53,3,3,3,0
1,frontcatalog,250,0,353,cartservice,server,68,3,3,3,0
1,frontcatalog,250,0,353,checkoutservice,checkout,62,3,3,3,0
1,frontcatalog,250,0,353,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,0,353,emailservice,email,71,3,3,3,0
1,frontcatalog,250,0,353,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,0,353,frontend,server,63,3,3,3,0
1,frontcatalog,250,0,353,paymentservice,payment,72,3,3,3,0
1,frontcatalog,250,0,353,recommendationservice,server,64,3,3,3,0
1,frontcatalog,250,0,353,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,353,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,369,adservice,server,60,3,3,3,0
1,frontcatalog,250,0,369,cartservice,server,75,3,3,3,0
1,frontcatalog,250,0,369,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,369,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,0,369,emailservice,email,76,3,3,3,0
1,frontcatalog,250,0,369,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,0,369,frontend,server,61,3,3,3,0
1,frontcatalog,250,0,369,paymentservice,payment,75,3,3,3,0
1,frontcatalog,250,0,369,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,0,369,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,369,shippingservice,server,66,3,3,3,0
1,frontcatalog,250,0,384,adservice,server,54,3,3,3,0
1,frontcatalog,250,0,384,cartservice,server,75,3,3,3,0
1,frontcatalog,250,0,384,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,384,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,384,emailservice,email,72,3,3,3,0
1,frontcatalog,250,0,384,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,0,384,frontend,server,62,3,3,3,0
1,frontcatalog,250,0,384,paymentservice,payment,73,3,3,3,0
1,frontcatalog,250,0,384,recommendationservice,server,65,3,3,3,0
1,frontcatalog,250,0,384,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,384,shippingservice,server,64,3,3,3,0
1,frontcatalog,250,0,399,adservice,server,54,3,3,3,0
1,frontcatalog,250,0,399,cartservice,server,67,3,3,3,0
1,frontcatalog,250,0,399,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,399,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,0,399,emailservice,email,71,3,3,3,0
1,frontcatalog,250,0,399,frontend,productcatalog,57,3,3,3,0
1,frontcatalog,250,0,399,frontend,server,60,3,3,3,0
1,frontcatalog,250,0,399,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,0,399,recommendationservice,server,63,3,3,3,0
1,frontcatalog,250,0,399,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,399,shippingservice,server,64,3,3,3,0
1,frontcatalog,250,0,414,adservice,server,56,3,3,3,0
1,frontcatalog,250,0,414,cartservice,server,62,3,3,3,0
1,frontcatalog,250,0,414,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,0,414,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,0,414,emailservice,email,70,3,3,3,0
1,frontcatalog,250,0,414,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,0,414,frontend,server,63,3,3,3,0
1,frontcatalog,250,0,414,paymentservice,payment,68,3,3,3,0
1,frontcatalog,250,0,414,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,0,414,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,414,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,0,430,adservice,server,53,3,3,3,0
1,frontcatalog,250,0,430,cartservice,server,62,3,3,3,0
1,frontcatalog,250,0,430,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,250,0,430,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,0,430,emailservice,email,71,3,3,3,0
1,frontcatalog,250,0,430,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,0,430,frontend,server,60,3,3,3,0
1,frontcatalog,250,0,430,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,0,430,recommendationservice,server,66,3,3,3,0
1,frontcatalog,250,0,430,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,430,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,0,445,adservice,server,57,3,3,3,0
1,frontcatalog,250,0,445,cartservice,server,58,3,3,3,0
1,frontcatalog,250,0,445,checkoutservice,checkout,37,3,3,3,0
1,frontcatalog,250,0,445,currencyservice,server,56,3,3,3,0
1,frontcatalog,250,0,445,emailservice,email,47,3,3,3,0
1,frontcatalog,250,0,445,frontend,productcatalog,50,3,3,3,0
1,frontcatalog,250,0,445,frontend,server,49,3,3,3,0
1,frontcatalog,250,0,445,paymentservice,payment,68,3,3,3,0
1,frontcatalog,250,0,445,recommendationservice,server,53,3,3,3,0
1,frontcatalog,250,0,445,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,445,shippingservice,server,58,3,3,3,0
2,frontcatalog,200,0,0,adservice,-,,1,0,1,0
2,frontcatalog,200,0,0,cartservice,server,1,1,1,1,0
2,frontcatalog,200,0,0,checkoutservice,checkout,0,1,1,1,0
2,frontcatalog,200,0,0,currencyservice,server,0,1,1,1,0
2,frontcatalog,200,0,0,emailservice,email,2,1,1,1,0
2,frontcatalog,200,0,0,frontend,productcatalog,0,1,1,1,0
2,frontcatalog,200,0,0,frontend,server,0,1,1,1,0
2,frontcatalog,200,0,0,paymentservice,payment,7,1,1,1,0
2,frontcatalog,200,0,0,recommendationservice,-,,,0,1,0
2,frontcatalog,200,0,0,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,0,shippingservice,-,,,0,1,0
2,frontcatalog,200,0,15,adservice,server,352,1,1,1,0
2,frontcatalog,200,0,15,cartservice,server,69,1,1,1,0
2,frontcatalog,200,0,15,checkoutservice,checkout,66,1,1,1,0
2,frontcatalog,200,0,15,currencyservice,server,10,1,1,1,0
2,frontcatalog,200,0,15,emailservice,email,45,1,1,1,0
2,frontcatalog,200,0,15,frontend,productcatalog,53,1,1,1,0
2,frontcatalog,200,0,15,frontend,server,61,1,1,1,0
2,frontcatalog,200,0,15,paymentservice,payment,48,1,1,1,0
2,frontcatalog,200,0,15,recommendationservice,server,0,1,1,1,0
2,frontcatalog,200,0,15,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,15,shippingservice,server,0,1,1,1,0
2,frontcatalog,200,0,30,adservice,server,450,1,5,1,0
2,frontcatalog,200,0,30,cartservice,server,159,1,1,1,0
2,frontcatalog,200,0,30,checkoutservice,checkout,128,1,1,1,0
2,frontcatalog,200,0,30,currencyservice,server,139,1,1,1,0
2,frontcatalog,200,0,30,emailservice,email,138,1,1,1,0
2,frontcatalog,200,0,30,frontend,productcatalog,111,1,1,1,0
2,frontcatalog,200,0,30,frontend,server,140,1,1,1,0
2,frontcatalog,200,0,30,paymentservice,payment,145,1,1,1,0
2,frontcatalog,200,0,30,recommendationservice,server,140,1,1,1,0
2,frontcatalog,200,0,30,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,30,shippingservice,server,59,1,1,1,0
2,frontcatalog,200,0,46,adservice,server,450,5,7,1,0
2,frontcatalog,200,0,46,cartservice,server,100,1,2,1,0
2,frontcatalog,200,0,46,checkoutservice,checkout,128,1,2,2,0
2,frontcatalog,200,0,46,currencyservice,server,84,1,2,2,0
2,frontcatalog,200,0,46,emailservice,email,133,1,2,1,0
2,frontcatalog,200,0,46,frontend,productcatalog,118,1,2,1,0
2,frontcatalog,200,0,46,frontend,server,140,1,2,1,0
2,frontcatalog,200,0,46,paymentservice,payment,121,1,2,1,1
2,frontcatalog,200,0,46,recommendationservice,server,148,1,2,1,1
2,frontcatalog,200,0,46,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,46,shippingservice,server,102,1,1,1,0
2,frontcatalog,200,0,61,adservice,server,347,7,7,5,0
2,frontcatalog,200,0,61,cartservice,server,132,2,2,1,0
2,frontcatalog,200,0,61,checkoutservice,checkout,123,2,2,2,0
2,frontcatalog,200,0,61,currencyservice,server,132,2,2,2,0
2,frontcatalog,200,0,61,emailservice,email,156,2,2,2,0
2,frontcatalog,200,0,61,frontend,productcatalog,118,2,2,2,0
2,frontcatalog,200,0,61,frontend,server,136,2,2,2,0
2,frontcatalog,200,0,61,paymentservice,payment,134,2,2,2,0
2,frontcatalog,200,0,61,recommendationservice,server,141,2,2,2,0
2,frontcatalog,200,0,61,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,61,shippingservice,server,141,1,2,1,1
2,frontcatalog,200,0,76,adservice,server,207,7,7,7,0
2,frontcatalog,200,0,76,cartservice,server,117,2,2,2,0
2,frontcatalog,200,0,76,checkoutservice,checkout,63,2,2,2,0
2,frontcatalog,200,0,76,currencyservice,server,60,2,2,2,0
2,frontcatalog,200,0,76,emailservice,email,133,2,2,2,0
2,frontcatalog,200,0,76,frontend,productcatalog,113,2,2,2,0
2,frontcatalog,200,0,76,frontend,server,137,2,2,2,0
2,frontcatalog,200,0,76,paymentservice,payment,65,2,2,2,0
2,frontcatalog,200,0,76,recommendationservice,server,73,2,2,2,0
2,frontcatalog,200,0,76,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,76,shippingservice,server,119,2,2,2,0
2,frontcatalog,200,0,91,adservice,server,36,7,7,7,0
2,frontcatalog,200,0,91,cartservice,server,75,2,2,2,0
2,frontcatalog,200,0,91,checkoutservice,checkout,47,2,2,2,0
2,frontcatalog,200,0,91,currencyservice,server,47,2,2,2,0
2,frontcatalog,200,0,91,emailservice,email,57,2,2,2,0
2,frontcatalog,200,0,91,frontend,productcatalog,55,2,2,2,0
2,frontcatalog,200,0,91,frontend,server,67,2,2,2,0
2,frontcatalog,200,0,91,paymentservice,payment,29,2,2,2,0
2,frontcatalog,200,0,91,recommendationservice,server,67,2,2,2,0
2,frontcatalog,200,0,91,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,91,shippingservice,server,43,2,2,2,0
2,frontcatalog,200,0,107,adservice,server,24,7,7,7,0
2,frontcatalog,200,0,107,cartservice,server,36,2,2,2,0
2,frontcatalog,200,0,107,checkoutservice,checkout,47,2,2,2,0
2,frontcatalog,200,0,107,currencyservice,server,44,2,2,2,0
2,frontcatalog,200,0,107,emailservice,email,54,2,2,2,0
2,frontcatalog,200,0,107,frontend,productcatalog,52,2,2,2,0
2,frontcatalog,200,0,107,frontend,server,72,2,2,2,0
2,frontcatalog,200,0,107,paymentservice,payment,32,2,2,2,0
2,frontcatalog,200,0,107,recommendationservice,server,72,2,2,2,0
2,frontcatalog,200,0,107,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,107,shippingservice,server,44,2,2,2,0
2,frontcatalog,200,0,122,adservice,server,24,7,7,7,0
2,frontcatalog,200,0,122,cartservice,server,58,2,2,2,0
2,frontcatalog,200,0,122,checkoutservice,checkout,47,2,2,2,0
2,frontcatalog,200,0,122,currencyservice,server,51,2,2,2,0
2,frontcatalog,200,0,122,emailservice,email,54,2,2,2,0
2,frontcatalog,200,0,122,frontend,productcatalog,58,2,2,2,0
2,frontcatalog,200,0,122,frontend,server,71,2,2,2,0
2,frontcatalog,200,0,122,paymentservice,payment,37,2,2,2,0
2,frontcatalog,200,0,122,recommendationservice,server,73,2,2,2,0
2,frontcatalog,200,0,122,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,122,shippingservice,server,51,2,2,2,0
2,frontcatalog,200,0,137,adservice,server,21,7,3,3,0
2,frontcatalog,200,0,137,cartservice,server,57,2,2,2,0
2,frontcatalog,200,0,137,checkoutservice,checkout,65,2,2,2,0
2,frontcatalog,200,0,137,currencyservice,server,67,2,2,2,0
2,frontcatalog,200,0,137,emailservice,email,74,2,2,2,0
2,frontcatalog,200,0,137,frontend,productcatalog,62,2,2,2,0
2,frontcatalog,200,0,137,frontend,server,69,2,2,2,0
2,frontcatalog,200,0,137,paymentservice,payment,75,2,2,2,0
2,frontcatalog,200,0,137,recommendationservice,server,70,2,2,2,0
2,frontcatalog,200,0,137,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,137,shippingservice,server,72,2,2,2,0
2,frontcatalog,200,0,152,adservice,server,47,3,3,3,0
2,frontcatalog,200,0,152,cartservice,server,72,2,2,2,0
2,frontcatalog,200,0,152,checkoutservice,checkout,73,2,2,2,0
2,frontcatalog,200,0,152,currencyservice,server,67,2,2,2,0
2,frontcatalog,200,0,152,emailservice,email,85,2,2,2,0
2,frontcatalog,200,0,152,frontend,productcatalog,60,2,2,2,0
2,frontcatalog,200,0,152,frontend,server,68,2,2,2,0
2,frontcatalog,200,0,152,paymentservice,payment,75,2,2,2,0
2,frontcatalog,200,0,152,recommendationservice,server,70,2,2,2,0
2,frontcatalog,200,0,152,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,152,shippingservice,server,69,2,2,2,0
2,frontcatalog,200,0,168,adservice,server,42,3,3,3,0
2,frontcatalog,200,0,168,cartservice,server,80,2,2,2,0
2,frontcatalog,200,0,168,checkoutservice,checkout,70,2,2,2,0
2,frontcatalog,200,0,168,currencyservice,server,67,2,2,2,0
2,frontcatalog,200,0,168,emailservice,email,80,2,3,2,0
2,frontcatalog,200,0,168,frontend,productcatalog,59,2,2,2,0
2,frontcatalog,200,0,168,frontend,server,65,2,2,2,0
2,frontcatalog,200,0,168,paymentservice,payment,88,2,2,2,0
2,frontcatalog,200,0,168,recommendationservice,server,69,2,2,2,0
2,frontcatalog,200,0,168,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,168,shippingservice,server,72,2,2,2,0
2,frontcatalog,200,0,183,adservice,server,45,3,3,3,0
2,frontcatalog,200,0,183,cartservice,server,73,2,2,2,0
2,frontcatalog,200,0,183,checkoutservice,checkout,73,2,2,2,0
2,frontcatalog,200,0,183,currencyservice,server,69,2,2,2,0
2,frontcatalog,200,0,183,emailservice,email,80,3,3,3,0
2,frontcatalog,200,0,183,frontend,productcatalog,65,2,2,2,0
2,frontcatalog,200,0,183,frontend,server,71,2,2,2,0
2,frontcatalog,200,0,183,paymentservice,payment,82,2,3,3,0
2,frontcatalog,200,0,183,recommendationservice,server,69,2,2,2,0
2,frontcatalog,200,0,183,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,183,shippingservice,server,71,2,2,2,0
2,frontcatalog,200,0,198,adservice,server,43,3,3,3,0
2,frontcatalog,200,0,198,cartservice,server,70,2,2,2,0
2,frontcatalog,200,0,198,checkoutservice,checkout,73,2,2,2,0
2,frontcatalog,200,0,198,currencyservice,server,63,2,2,2,0
2,frontcatalog,200,0,198,emailservice,email,80,3,3,3,0
2,frontcatalog,200,0,198,frontend,productcatalog,62,2,2,2,0
2,frontcatalog,200,0,198,frontend,server,70,2,2,2,0
2,frontcatalog,200,0,198,paymentservice,payment,70,3,3,3,0
2,frontcatalog,200,0,198,recommendationservice,server,69,2,2,2,0
2,frontcatalog,200,0,198,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,198,shippingservice,server,72,2,2,2,0
2,frontcatalog,200,0,213,adservice,server,43,3,2,2,0
2,frontcatalog,200,0,213,cartservice,server,77,2,2,2,0
2,frontcatalog,200,0,213,checkoutservice,checkout,73,2,2,2,0
2,frontcatalog,200,0,213,currencyservice,server,72,2,2,2,0
2,frontcatalog,200,0,213,emailservice,email,56,3,3,3,0
2,frontcatalog,200,0,213,frontend,productcatalog,63,2,2,2,0
2,frontcatalog,200,0,213,frontend,server,68,2,2,2,0
2,frontcatalog,200,0,213,paymentservice,payment,57,3,3,3,0
2,frontcatalog,200,0,213,recommendationservice,server,72,2,2,2,0
2,frontcatalog,200,0,213,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,213,shippingservice,server,71,2,2,2,0
2,frontcatalog,200,0,228,adservice,server,59,2,2,2,0
2,frontcatalog,200,0,228,cartservice,server,57,2,2,2,0
2,frontcatalog,200,0,228,checkoutservice,checkout,64,2,2,2,0
2,frontcatalog,200,0,228,currencyservice,server,62,2,2,2,0
2,frontcatalog,200,0,228,emailservice,email,51,3,3,3,0
2,frontcatalog,200,0,228,frontend,productcatalog,60,2,2,2,0
2,frontcatalog,200,0,228,frontend,server,69,2,2,2,0
2,frontcatalog,200,0,228,paymentservice,payment,45,3,3,3,0
2,frontcatalog,200,0,228,recommendationservice,server,70,2,2,2,0
2,frontcatalog,200,0,228,redis-cart,-,,1,1,1,0
2,frontcatalog,200,0,228,shippingservice,server,63,2,2,2,0
2,frontcatalog,200,0,244,adservice,server,60,2,2,2,0
2,frontcatalog,200,0,244,cartservice,server,72,2,2,2,0
2,frontcatalog,200,0,244,checkoutservice,checkout,74,2,2,2,0
2,frontcatalog,200,0,244,currencyservice,server,70,2,2,2,0
2,frontcatalog,200,0,244,emailservice,email,51,3,3,3,0
2,frontcatalog,200,0,244,frontend,productcatalog,63,2,2,2,0
2,frontcatalog,200,0,244,frontend,server,66,2,2,2,0
